ID,adj.P.Val,P.Value,t,B,logFC,Gene,Gene.title
32687_s_at,7.60E-08,1.41E-09,-7.597371,11.79829,-0.6693272,PTGER3,prostaglandin E receptor 3
38568_at,7.70E-08,1.44E-09,7.592253,11.78154,0.8632967,TOPORS,TOP1 binding arginine/serine rich protein
40233_at,7.74E-08,1.46E-09,-7.588222,11.76835,-0.5181341,DGCR6L,DiGeorge syndrome critical region gene 6-like
1769_at,7.74E-08,1.46E-09,-7.588051,11.76779,-0.6162923,MAST1,microtubule associated serine/threonine kinase 1
35524_at,7.78E-08,1.47E-09,-7.585367,11.75901,-0.8256997,C8G,"complement component 8, gamma polypeptide"
1578_g_at,8.02E-08,1.53E-09,-7.573779,11.72108,-0.4711173,AR,androgen receptor
38980_at,8.02E-08,1.54E-09,7.571942,11.71507,0.7177355,TAB2,TGF-beta activated kinase 1/MAP3K7 binding protein 2
35383_at,8.02E-08,1.54E-09,-7.571759,11.71447,-0.3542516,NBR2,neighbor of BRCA1 gene 2 (non-protein coding)
38385_at,8.02E-08,1.54E-09,7.571432,11.7134,1.0771499,DSTN,"destrin, actin depolymerizing factor"
34088_at,8.02E-08,1.55E-09,-7.569644,11.70755,-0.698411,NXPH4,neurexophilin 4
920_at,8.02E-08,1.56E-09,-7.568016,11.70222,-0.5360352,NKTR,natural killer cell triggering receptor
38865_at,8.02E-08,1.56E-09,-7.567908,11.70187,-0.5370641,GRAP2,GRB2-related adaptor protein 2
34589_f_at,8.05E-08,1.57E-09,-7.565603,11.69432,-0.5495266,AMELX,"amelogenin, X-linked"
AFFX-HSAC07/X00351_5_st,8.36E-08,1.64E-09,-7.552688,11.65203,-0.5655342,ACTB,actin beta
1474_s_at,8.36E-08,1.65E-09,-7.551951,11.64962,-0.3992119,MYB,"MYB proto-oncogene, transcription factor"
32850_at,8.61E-08,1.71E-09,7.541836,11.61649,1.0280249,NUP153,nucleoporin 153
37586_at,8.92E-08,1.77E-09,-7.530066,11.57793,-0.5494011,ZNF142,zinc finger protein 142
1346_at,8.92E-08,1.78E-09,-7.528323,11.57222,-0.4617758,MT3,metallothionein 3
36608_at,8.92E-08,1.79E-09,7.527916,11.57089,1.5136234,MDH1,malate dehydrogenase 1
38765_at,9.02E-08,1.82E-09,7.523234,11.55555,1.3867065,DICER1,"dicer 1, ribonuclease III"
37520_at,9.04E-08,1.83E-09,7.52122,11.54895,0.7929947,ZNF330,zinc finger protein 330
35811_at,9.04E-08,1.83E-09,7.520257,11.54579,1.3940708,RNF13,ring finger protein 13
34763_at,9.29E-08,1.89E-09,7.510708,11.51449,1.0260997,SMC3,structural maintenance of chromosomes 3
31313_at,9.29E-08,1.90E-09,-7.509277,11.5098,-0.739081,MGAT5,"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"
38589_i_at,9.29E-08,1.91E-09,7.508778,11.50817,1.4188319,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,"prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha"
32114_s_at,9.50E-08,1.96E-09,-7.50098,11.48261,-0.5920879,SPECC1L-ADORA2A///ADORA2A,SPECC1L-ADORA2A readthrough (NMD candidate)///adenosine A2a receptor
31593_at,9.55E-08,1.97E-09,-7.498256,11.47367,-0.6048205,LOC101929240///SNRNP200,U5 small nuclear ribonucleoprotein 200 kDa helicase pseudogene///small nuclear ribonucleoprotein U5 subunit 200
33978_at,9.57E-08,1.99E-09,-7.496485,11.46787,-0.524065,ABCB4,ATP binding cassette subfamily B member 4
38814_at,9.69E-08,2.02E-09,7.49176,11.45238,1.0808776,ATP6V1G1,ATPase H+ transporting V1 subunit G1
32968_s_at,9.72E-08,2.03E-09,-7.489826,11.44603,-0.6677832,SEZ6L,seizure related 6 homolog like
34824_at,9.81E-08,2.06E-09,7.485929,11.43325,1.4707037,UBQLN2,ubiquilin 2
36264_at,1.00E-07,2.11E-09,-7.478812,11.40992,-0.7536273,MATK,megakaryocyte-associated tyrosine kinase
31639_f_at,1.01E-07,2.13E-09,-7.47527,11.3983,-0.8053431,SOX1,SRY-box 1
37984_s_at,1.01E-07,2.16E-09,7.472247,11.38838,1.5941648,ARF6,ADP ribosylation factor 6
34411_at,1.01E-07,2.16E-09,7.472129,11.38799,0.9694394,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
41763_g_at,1.01E-07,2.16E-09,7.471776,11.38684,0.6509039,TIAL1,TIA1 cytotoxic granule-associated RNA binding protein-like 1
33498_at,1.02E-07,2.20E-09,-7.466501,11.36953,-0.3894738,REG1CP,"regenerating family member 1 gamma, pseudogene"
41320_s_at,1.02E-07,2.21E-09,7.465317,11.36565,1.5148632,LRRFIP1,LRR binding FLII interacting protein 1
32047_at,1.02E-07,2.21E-09,-7.464373,11.36255,-0.4952702,DFFA,DNA fragmentation factor subunit alpha
1995_at,1.02E-07,2.21E-09,-7.464353,11.36249,-0.8201416,XPA,"XPA, DNA damage recognition and repair factor"
1853_at,1.03E-07,2.24E-09,-7.461387,11.35275,-0.6919584,WNT1,Wnt family member 1
37640_at,1.03E-07,2.26E-09,7.458269,11.34253,1.3526062,HPRT1,hypoxanthine phosphoribosyltransferase 1
237_s_at,1.05E-07,2.32E-09,7.451085,11.31895,0.7941146,PPP2CA,protein phosphatase 2 catalytic subunit alpha
31389_at,1.05E-07,2.32E-09,-7.450368,11.3166,-0.4031898,,
41636_at,1.07E-07,2.36E-09,-7.445655,11.30113,-0.5447925,RAB11FIP3,RAB11 family interacting protein 3
37997_r_at,1.07E-07,2.38E-09,-7.44344,11.29386,-0.5804355,DMWD,"dystrophia myotonica, WD repeat containing"
37133_at,1.07E-07,2.38E-09,-7.443077,11.29267,-0.7958995,SRPK3,SRSF protein kinase 3
38529_at,1.07E-07,2.40E-09,-7.440456,11.28407,-0.3925608,ACACB,acetyl-CoA carboxylase beta
35864_at,1.08E-07,2.42E-09,-7.438454,11.2775,-0.3645251,ACR,acrosin
33696_at,1.08E-07,2.42E-09,-7.437594,11.27467,-0.8655262,CBARP,CACN beta subunit associated regulatory protein
31366_at,1.09E-07,2.47E-09,-7.432252,11.25714,-0.6207601,NR2E3,nuclear receptor subfamily 2 group E member 3
35852_at,1.11E-07,2.51E-09,-7.426754,11.23909,-0.4889244,CRY2,cryptochrome circadian clock 2
1133_at,1.11E-07,2.53E-09,-7.424702,11.23235,-0.4693558,EN2,engrailed homeobox 2
34369_at,1.12E-07,2.55E-09,7.422492,11.22509,0.606823,MFN2,mitofusin 2
33014_at,1.12E-07,2.57E-09,-7.419637,11.21572,-0.8546156,MAFK,MAF bZIP transcription factor K
33963_at,1.13E-07,2.59E-09,-7.417814,11.20973,-0.7261481,AZU1,azurocidin 1
35900_at,1.13E-07,2.61E-09,-7.415287,11.20143,-0.6545102,ARTN,artemin
31468_f_at,1.14E-07,2.64E-09,-7.412303,11.19164,-0.5510499,GRM1,glutamate metabotropic receptor 1
41497_at,1.14E-07,2.65E-09,-7.410868,11.18692,-0.5648539,CDKN2D,cyclin dependent kinase inhibitor 2D
37826_at,1.15E-07,2.69E-09,7.406964,11.1741,0.61588,UBE2D1,ubiquitin conjugating enzyme E2 D1
31968_at,1.16E-07,2.71E-09,-7.404768,11.16689,-0.5853674,,
38659_at,1.18E-07,2.76E-09,7.399507,11.14961,0.8514111,SHOC2,"SHOC2, leucine rich repeat scaffold protein"
1862_at,1.18E-07,2.78E-09,-7.397469,11.14291,-0.4358252,ATM,ATM serine/threonine kinase
39189_at,1.19E-07,2.80E-09,-7.394967,11.1347,-0.627019,KCNC4,potassium voltage-gated channel subfamily C member 4
39346_at,1.19E-07,2.82E-09,7.392832,11.12768,0.9927027,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1"
815_at,1.20E-07,2.84E-09,-7.390103,11.11872,-0.4484757,DOK1,docking protein 1
130_s_at,1.21E-07,2.88E-09,-7.386671,11.10744,-0.6733406,NKX2-1,NK2 homeobox 1
32886_at,1.21E-07,2.89E-09,-7.385251,11.10277,-0.727607,GCGR,glucagon receptor
40595_at,1.21E-07,2.91E-09,-7.383034,11.09549,-0.4113258,TCOF1,treacle ribosome biogenesis factor 1
41212_r_at,1.23E-07,2.98E-09,7.376529,11.07411,1.3020346,EIF4H,eukaryotic translation initiation factor 4H
1293_s_at,1.23E-07,2.99E-09,-7.375859,11.07191,-0.4768213,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
39223_at,1.23E-07,2.99E-09,-7.375193,11.06972,-0.4979285,MROH7,maestro heat like repeat family member 7
37366_at,1.25E-07,3.04E-09,7.370097,11.05298,0.8360443,PDLIM5,PDZ and LIM domain 5
36474_at,1.26E-07,3.06E-09,7.368092,11.04638,1.3827205,UFL1,UFM1 specific ligase 1
31381_at,1.26E-07,3.09E-09,-7.365722,11.0386,-0.5361049,PGLYRP1,peptidoglycan recognition protein 1
41792_at,1.27E-07,3.13E-09,-7.361847,11.02586,-0.5728459,ABCC8,ATP binding cassette subfamily C member 8
39237_at,1.29E-07,3.17E-09,-7.358331,11.0143,-0.6563406,MAPKAPK3,mitogen-activated protein kinase-activated protein kinase 3
35268_at,1.29E-07,3.18E-09,7.357565,11.01178,0.850022,Mar-07,membrane associated ring-CH-type finger 7
41039_at,1.29E-07,3.20E-09,-7.354968,11.00324,-0.465811,TTLL1,tubulin tyrosine ligase like 1
36688_at,1.30E-07,3.24E-09,7.351488,10.9918,1.9531095,SCP2,sterol carrier protein 2
31698_at,1.31E-07,3.27E-09,-7.349328,10.9847,-0.5228788,FOXC2,forkhead box C2
33443_at,1.33E-07,3.32E-09,7.344269,10.96807,1.2844779,SERINC1,serine incorporator 1
38992_at,1.34E-07,3.37E-09,7.339742,10.95318,1.3647265,DEK,DEK proto-oncogene
41528_at,1.36E-07,3.43E-09,-7.334411,10.93565,-0.6646226,FAM168B,family with sequence similarity 168 member B
32881_at,1.36E-07,3.43E-09,-7.334365,10.9355,-0.5735183,BICDL1,BICD family like cargo adaptor 1
31879_at,1.39E-07,3.54E-09,7.325478,10.90627,0.746758,FUBP3,far upstream element binding protein 3
37962_r_at,1.39E-07,3.55E-09,7.325013,10.90474,0.9311678,STXBP3,syntaxin binding protein 3
36098_at,1.40E-07,3.57E-09,7.323191,10.89875,0.9717449,SRSF1,serine and arginine rich splicing factor 1
1631_at,1.40E-07,3.57E-09,-7.322556,10.89666,-0.621861,,
38877_s_at,1.40E-07,3.59E-09,-7.321324,10.8926,-0.6493909,B3GAT2,"beta-1,3-glucuronyltransferase 2"
38114_at,1.40E-07,3.60E-09,7.320705,10.89057,1.3663713,RAD21,RAD21 cohesin complex component
38075_at,1.40E-07,3.62E-09,7.318944,10.88478,1.051921,SYPL1,synaptophysin like 1
33946_at,1.41E-07,3.65E-09,-7.316381,10.87635,-0.4715214,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A
33793_at,1.42E-07,3.68E-09,-7.313842,10.86799,-0.7017968,TCF20,transcription factor 20
34507_s_at,1.42E-07,3.69E-09,-7.313198,10.86587,-0.5244557,LMTK2,lemur tyrosine kinase 2
35928_at,1.44E-07,3.76E-09,-7.307226,10.84623,-0.4941589,TPO,thyroid peroxidase
40346_at,1.45E-07,3.81E-09,-7.303528,10.83406,-0.5192849,FAM189A1,family with sequence similarity 189 member A1
32853_at,1.45E-07,3.81E-09,7.303373,10.83355,1.050639,TOMM70,translocase of outer mitochondrial membrane 70
32502_at,1.46E-07,3.85E-09,-7.30059,10.82439,-0.4604179,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
34581_s_at,1.46E-07,3.86E-09,-7.299659,10.82133,-0.4290871,EPB41,erythrocyte membrane protein band 4.1
667_at,1.46E-07,3.87E-09,-7.299198,10.81981,-0.6189647,AVPR2,arginine vasopressin receptor 2
37102_at,1.47E-07,3.91E-09,-7.295749,10.80846,-0.4854358,BRMS1,breast cancer metastasis suppressor 1
34819_at,1.47E-07,3.93E-09,7.29445,10.80418,1.6788543,CD164,CD164 molecule
36991_at,1.47E-07,3.96E-09,7.292404,10.79745,0.7774413,SRSF4,serine and arginine rich splicing factor 4
339_at,1.47E-07,3.96E-09,7.292379,10.79737,1.6595833,CAV2,caveolin 2
37412_at,1.49E-07,4.02E-09,-7.287581,10.78158,-0.5390146,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
39759_at,1.49E-07,4.05E-09,7.28587,10.77595,1.3528927,QKI,"QKI, KH domain containing RNA binding"
39036_g_at,1.49E-07,4.05E-09,7.285702,10.77539,0.7015457,UBR5,ubiquitin protein ligase E3 component n-recognin 5
33228_g_at,1.49E-07,4.06E-09,7.284811,10.77246,0.7956822,IL10RB,interleukin 10 receptor subunit beta
37814_g_at,1.49E-07,4.06E-09,-7.284729,10.77219,-0.4855944,DDX51,DEAD-box helicase 51
31387_at,1.50E-07,4.11E-09,-7.281472,10.76147,-0.6494344,,
36848_r_at,1.52E-07,4.17E-09,-7.276713,10.7458,-0.6366296,LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
345_at,1.54E-07,4.23E-09,-7.273075,10.73383,-0.3591419,MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
40188_f_at,1.54E-07,4.24E-09,-7.271876,10.72988,-0.8679535,,
39130_at,1.55E-07,4.30E-09,-7.26771,10.71617,-0.3116662,VPS39,"VPS39, HOPS complex subunit"
710_at,1.55E-07,4.31E-09,-7.267552,10.71564,-0.6745489,P4HB,prolyl 4-hydroxylase subunit beta
372_f_at,1.56E-07,4.35E-09,-7.264541,10.70573,-0.47722,LOC391322,D-dopachrome tautomerase-like
35517_at,1.56E-07,4.36E-09,-7.263748,10.70312,-0.5633455,CD4,CD4 molecule
2038_g_at,1.57E-07,4.40E-09,-7.261063,10.69428,-0.64441,BCL2,"BCL2, apoptosis regulator"
34389_at,1.58E-07,4.44E-09,-7.258416,10.68556,-0.4178705,COL14A1,collagen type XIV alpha 1 chain
41132_r_at,1.61E-07,4.52E-09,7.253345,10.66886,0.6792564,RPL36A-HNRNPH2///HNRNPH2,RPL36A-HNRNPH2 readthrough///heterogeneous nuclear ribonucleoprotein H2 (H')
36083_at,1.61E-07,4.54E-09,7.252165,10.66498,0.9568815,TSPAN31,tetraspanin 31
35197_at,1.62E-07,4.59E-09,-7.248705,10.65358,-0.5810527,C14orf79,chromosome 14 open reading frame 79
1345_s_at,1.63E-07,4.63E-09,-7.246208,10.64536,-0.4895373,PAX3,paired box 3
37136_at,1.64E-07,4.65E-09,-7.244661,10.64026,-0.5111815,SH2B2,SH2B adaptor protein 2
36334_at,1.65E-07,4.71E-09,-7.240949,10.62803,-0.4615412,LY9,lymphocyte antigen 9
32498_at,1.73E-07,4.94E-09,-7.227183,10.58269,-0.5025975,GRM2,glutamate metabotropic receptor 2
680_s_at,1.73E-07,4.97E-09,-7.225251,10.57632,-0.3599467,RBP3,retinol binding protein 3
31337_at,1.77E-07,5.09E-09,-7.217949,10.55226,-0.6037645,GNRH2,gonadotropin releasing hormone 2
37334_at,1.77E-07,5.10E-09,7.217818,10.55183,1.0905407,HNRNPA0,heterogeneous nuclear ribonucleoprotein A0
34349_at,1.78E-07,5.16E-09,7.214411,10.5406,1.1152585,SEC63,"SEC63 homolog, protein translocation regulator"
33052_at,1.78E-07,5.17E-09,-7.213788,10.53855,-0.6132285,LOC100652777///PLA2G10,group 10 secretory phospholipase A2-like///phospholipase A2 group X
39897_at,1.80E-07,5.24E-09,7.209732,10.52518,0.9607324,YTHDC1,YTH domain containing 1
155_s_at,1.80E-07,5.24E-09,7.209621,10.52482,1.2360934,SUMO1,small ubiquitin-like modifier 1
32293_at,1.83E-07,5.36E-09,-7.202934,10.50278,-0.5508699,LHCGR,luteinizing hormone/choriogonadotropin receptor
35418_at,1.84E-07,5.41E-09,-7.2002,10.49377,-0.6245936,HEXA,hexosaminidase subunit alpha
35542_at,1.84E-07,5.42E-09,-7.199631,10.49189,-0.5316598,TRPC2,"transient receptor potential cation channel subfamily C member 2, pseudogene"
39731_at,1.84E-07,5.42E-09,7.199606,10.49181,0.771339,LOC101928747///RBMX///SNORD61,"uncharacterized LOC101928747///RNA binding motif protein, X-linked///small nucleolar RNA, C/D box 61"
39369_at,1.84E-07,5.43E-09,-7.198926,10.48957,-0.9859633,MAN2B2,mannosidase alpha class 2B member 2
33688_at,1.86E-07,5.52E-09,-7.19436,10.47452,-0.7001154,GBX2,gastrulation brain homeobox 2
33095_i_at,1.88E-07,5.61E-09,-7.189483,10.45844,-0.5897592,BFSP2,beaded filament structural protein 2
38415_at,1.88E-07,5.64E-09,7.188051,10.45373,1.5827303,PTP4A2,"protein tyrosine phosphatase type IVA, member 2"
31992_f_at,1.88E-07,5.65E-09,-7.187263,10.45113,-0.66843,HIST1H2AH,"histone cluster 1, H2ah"
34185_at,1.88E-07,5.65E-09,-7.187259,10.45111,-0.6012078,PCBP4,poly(rC) binding protein 4
40207_g_at,1.88E-07,5.65E-09,7.187253,10.45109,0.5060783,PSKH1,protein serine kinase H1
37799_at,1.89E-07,5.68E-09,-7.185597,10.44564,-0.3950634,ASGR2,asialoglycoprotein receptor 2
36628_at,1.89E-07,5.70E-09,7.184973,10.44358,1.1581068,RALBP1,ralA binding protein 1
1066_at,1.91E-07,5.78E-09,-7.18064,10.42929,-0.5495654,IL12RB1,interleukin 12 receptor subunit beta 1
37374_at,1.91E-07,5.81E-09,7.179172,10.42445,0.9603681,ANXA4,annexin A4
31776_at,1.92E-07,5.84E-09,-7.177701,10.4196,-0.602806,,
31536_at,1.93E-07,5.89E-09,7.175299,10.41168,0.871867,RTN4,reticulon 4
32495_at,1.93E-07,5.93E-09,-7.173322,10.40516,-0.7291753,CLCN1,chloride voltage-gated channel 1
38654_at,1.93E-07,5.93E-09,7.173187,10.40472,0.7418408,HNRNPU,heterogeneous nuclear ribonucleoprotein U
31995_g_at,1.94E-07,5.95E-09,-7.171871,10.40038,-0.5193828,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2
33081_at,1.96E-07,6.05E-09,-7.16702,10.38438,-0.7642813,,
36256_at,1.97E-07,6.09E-09,-7.165138,10.37818,-0.4696968,LSAMP,limbic system-associated membrane protein
34118_at,1.99E-07,6.15E-09,-7.16229,10.36878,-0.5802611,ATP1B2,ATPase Na+/K+ transporting subunit beta 2
37012_at,2.01E-07,6.25E-09,7.157448,10.35282,0.6900685,CAPZB,capping actin protein of muscle Z-line beta subunit
39235_at,2.01E-07,6.26E-09,-7.157052,10.35151,-0.7947138,ARMC6,armadillo repeat containing 6
33707_at,2.01E-07,6.29E-09,-7.155858,10.34757,-0.5816625,PLA2G4C,phospholipase A2 group IVC
39502_at,2.03E-07,6.35E-09,-7.153096,10.33846,-0.7533833,DPYSL4,dihydropyrimidinase like 4
41673_at,2.04E-07,6.39E-09,-7.151207,10.33223,-0.5038473,FGF12,fibroblast growth factor 12
35110_at,2.04E-07,6.42E-09,-7.149648,10.32709,-0.5700056,MPHOSPH8,M-phase phosphoprotein 8
40613_at,2.04E-07,6.43E-09,7.149022,10.32503,1.0978661,C6orf62,chromosome 6 open reading frame 62
39873_at,2.07E-07,6.54E-09,7.14441,10.30981,0.9504294,CDK17,cyclin dependent kinase 17
37881_at,2.08E-07,6.58E-09,-7.142549,10.30367,-0.852161,GDF11,growth differentiation factor 11
38681_at,2.08E-07,6.63E-09,7.14036,10.29645,1.1849853,EIF3E,eukaryotic translation initiation factor 3 subunit E
38462_at,2.08E-07,6.63E-09,7.139997,10.29525,1.304693,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5
37090_at,2.10E-07,6.70E-09,-7.13714,10.28583,-0.3334854,ADAM3A,ADAM metallopeptidase domain 3A (pseudogene)
37790_at,2.11E-07,6.76E-09,-7.13462,10.27752,-0.6221567,VENTX,VENT homeobox
37673_at,2.11E-07,6.81E-09,7.132163,10.26941,0.9213028,NSMAF,neutral sphingomyelinase activation associated factor
32434_at,2.11E-07,6.82E-09,7.131947,10.2687,1.4161326,MARCKS,myristoylated alanine rich protein kinase C substrate
32272_at,2.11E-07,6.83E-09,7.131586,10.26751,0.8644817,TUBA1B,tubulin alpha 1b
38846_at,2.11E-07,6.83E-09,7.131498,10.26721,1.3185909,SSBP1,single stranded DNA binding protein 1
41185_f_at,2.13E-07,6.89E-09,7.128944,10.25879,0.9445562,LOC101929087///SUMO2///SUMO3,small ubiquitin-related modifier 2 pseudogene///small ubiquitin-like modifier 2///small ubiquitin-like modifier 3
39907_at,2.14E-07,6.94E-09,-7.126933,10.25215,-0.4399179,TAF6L,TATA-box binding protein associated factor 6 like
37094_at,2.16E-07,7.05E-09,-7.121969,10.23578,-0.5167256,XRCC3,X-ray repair cross complementing 3
32887_at,2.16E-07,7.06E-09,-7.121744,10.23503,-0.5793116,CEP131,centrosomal protein 131
34943_at,2.16E-07,7.07E-09,-7.121106,10.23293,-0.5515006,WHAMM,"WAS protein homolog associated with actin, golgi membranes and microtubules"
40789_at,2.16E-07,7.10E-09,7.1202,10.22994,0.5879651,AK2,adenylate kinase 2
40352_at,2.17E-07,7.13E-09,-7.118882,10.22559,-0.4275173,YPEL1,yippee like 1
38844_at,2.17E-07,7.15E-09,-7.117891,10.22232,-0.5940386,PDK2,pyruvate dehydrogenase kinase 2
38443_at,2.19E-07,7.23E-09,7.114524,10.21121,1.1156671,PTPN11,"protein tyrosine phosphatase, non-receptor type 11"
38392_at,2.20E-07,7.29E-09,7.112135,10.20333,1.2084464,ARPC5,actin related protein 2/3 complex subunit 5
41427_at,2.25E-07,7.47E-09,-7.105123,10.18018,-0.8104517,,
41051_at,2.25E-07,7.50E-09,7.103685,10.17544,0.8439875,TSNAX,translin associated factor X
38778_at,2.25E-07,7.52E-09,7.103156,10.17369,0.8371645,OTUD4,OTU deubiquitinase 4
40397_at,2.25E-07,7.54E-09,-7.102405,10.17121,-0.3678264,MEOX2,mesenchyme homeobox 2
35586_at,2.25E-07,7.54E-09,-7.102333,10.17097,-0.3896928,,
37994_at,2.26E-07,7.58E-09,7.100795,10.1659,0.8587564,FMR1,fragile X mental retardation 1
1387_at,2.27E-07,7.65E-09,-7.098014,10.15672,-0.4165352,IL2,interleukin 2
32171_at,2.27E-07,7.68E-09,7.096799,10.15271,0.8720939,EIF5,eukaryotic translation initiation factor 5
40901_at,2.27E-07,7.68E-09,7.096727,10.15247,1.1265876,STRN3,striatin 3
35814_at,2.27E-07,7.69E-09,7.096414,10.15144,1.2223238,EIF3M,eukaryotic translation initiation factor 3 subunit M
40779_at,2.27E-07,7.72E-09,7.09542,10.14815,0.8553715,KIFAP3,kinesin associated protein 3
891_at,2.32E-07,7.90E-09,7.088434,10.12509,1.4545254,YY1,YY1 transcription factor
34971_at,2.33E-07,7.95E-09,-7.086835,10.11982,-0.6638608,RIBC2,RIB43A domain with coiled-coils 2
39543_at,2.35E-07,8.03E-09,-7.083636,10.10925,-0.7878936,,
36722_s_at,2.36E-07,8.08E-09,-7.081858,10.10338,-0.7501244,HNF4A,hepatocyte nuclear factor 4 alpha
2040_s_at,2.36E-07,8.12E-09,-7.080525,10.09899,-0.781323,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
32841_at,2.36E-07,8.13E-09,7.080094,10.09756,0.9923476,CNBP,CCHC-type zinc finger nucleic acid binding protein
35569_at,2.37E-07,8.20E-09,-7.077585,10.08928,-0.574776,ZMIZ2,zinc finger MIZ-type containing 2
33332_at,2.38E-07,8.24E-09,-7.076065,10.08426,-0.5796647,SERHL2///SERHL,serine hydrolase-like 2///serine hydrolase-like (pseudogene)
41705_at,2.39E-07,8.28E-09,-7.074715,10.0798,-0.7457203,RFNG,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
34639_at,2.40E-07,8.36E-09,-7.071868,10.0704,-0.6241004,HNF1A,HNF1 homeobox A
32891_at,2.41E-07,8.40E-09,-7.070503,10.06589,-0.4463841,PRKCE,protein kinase C epsilon
33156_at,2.41E-07,8.41E-09,-7.070233,10.065,-0.4207752,IDUA,"iduronidase, alpha-L-"
39360_at,2.46E-07,8.60E-09,7.063491,10.04274,0.9570333,SNX3,sorting nexin 3
31467_at,2.47E-07,8.67E-09,-7.061093,10.03482,-0.3887087,HLA-DOA,"major histocompatibility complex, class II, DO alpha"
40889_at,2.47E-07,8.67E-09,-7.061036,10.03463,-0.4557965,LOC100510710///GBAP1///GBA,glucosylceramidase-like///glucosylceramidase beta pseudogene 1///glucosylceramidase beta
32303_at,2.60E-07,9.17E-09,-7.044569,9.98025,-0.5654156,ETV3,ETS variant 3
31361_at,2.60E-07,9.17E-09,-7.04448,9.97995,-0.5994359,,
1430_at,2.61E-07,9.27E-09,-7.041312,9.96949,-0.4659347,SST,somatostatin
37736_at,2.61E-07,9.28E-09,7.041107,9.96881,1.2255053,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
37135_f_at,2.61E-07,9.30E-09,-7.040621,9.96721,-0.3667138,GRIN1,glutamate ionotropic receptor NMDA type subunit 1
34159_at,2.61E-07,9.32E-09,-7.039879,9.96476,-0.3067991,ERVW-1,endogenous retrovirus group W member 1
